,POPC Outer,POPC Inner,POPE Outer,POPE Inner
996,2810,2506,2732,2598
997,2865,2451,2755,2575
998,2841,2475,2729,2601
999,2863,2453,2730,2600
1000,2863,2453,2744,2586
1001,2859,2457,2734,2596
1002,2829,2487,2739,2591
1003,2854,2462,2728,2602
1004,2849,2467,2728,2602
1005,2858,2458,2722,2608
1006,2845,2471,2719,2611
1007,2840,2476,2723,2607
1008,2836,2480,2739,2591
1009,2843,2473,2737,2593
1010,2848,2468,2725,2605
1011,2814,2502,2725,2605
1012,2823,2493,2705,2625
1013,2849,2467,2701,2629
1014,2825,2491,2737,2593
1015,2834,2482,2743,2587
1016,2860,2456,2713,2617
1017,2854,2462,2716,2614
1018,2831,2485,2701,2629
1019,2850,2466,2705,2625
1020,2870,2446,2753,2577
1021,2835,2481,2716,2614
1022,2823,2493,2726,2604
1023,2839,2477,2685,2645
1024,2860,2456,2684,2646
1025,2849,2467,2738,2592
1026,2885,2431,2714,2616
1027,2864,2452,2714,2616
1028,2836,2480,2693,2637
1029,2852,2464,2721,2609
1030,2847,2469,2704,2626
1031,2850,2466,2699,2631
1032,2864,2452,2676,2654
1033,2857,2459,2722,2608
1034,2866,2450,2747,2583
1035,2863,2453,2738,2592
1036,2825,2491,2728,2602
1037,2830,2486,2702,2628
1038,2851,2465,2679,2651
1039,2852,2464,2715,2615
1040,2840,2476,2719,2611
1041,2833,2483,2711,2619
1042,2870,2446,2725,2605
1043,2845,2471,2712,2618
1044,2805,2511,2705,2625
1045,2836,2480,2709,2621
1046,2822,2494,2688,2642
1047,2849,2467,2709,2621
1048,2857,2459,2698,2632
1049,2833,2483,2729,2601
1050,2856,2460,2740,2590
1051,2860,2456,2716,2614
1052,2843,2473,2694,2636
1053,2835,2481,2736,2594
1054,2842,2474,2704,2626
1055,2855,2461,2690,2640
1056,2840,2476,2713,2617
1057,2859,2457,2713,2617
1058,2834,2482,2708,2622
1059,2841,2475,2710,2620
1060,2863,2453,2691,2639
1061,2839,2477,2692,2638
1062,2842,2474,2718,2612
1063,2860,2456,2657,2673
1064,2820,2496,2691,2639
1065,2820,2496,2731,2599
1066,2829,2487,2731,2599
1067,2826,2490,2748,2582
1068,2836,2480,2723,2607
1069,2816,2500,2711,2619
1070,2856,2460,2708,2622
1071,2815,2501,2702,2628
1072,2795,2521,2716,2614
1073,2819,2497,2723,2607
1074,2828,2488,2688,2642
1075,2834,2482,2715,2615
1076,2815,2501,2719,2611
1077,2838,2478,2708,2622
1078,2861,2455,2705,2625
1079,2867,2449,2689,2641
1080,2869,2447,2701,2629
1081,2837,2479,2723,2607
1082,2845,2471,2735,2595
1083,2871,2445,2677,2653
1084,2865,2451,2673,2657
1085,2847,2469,2689,2641
1086,2869,2447,2722,2608
1087,2851,2465,2705,2625
1088,2853,2463,2696,2634
1089,2857,2459,2676,2654
1090,2855,2461,2705,2625
1091,2858,2458,2692,2638
1092,2883,2433,2702,2628
1093,2861,2455,2746,2584
1094,2848,2468,2722,2608
1095,2820,2496,2673,2657
1096,2860,2456,2721,2609
1097,2882,2434,2708,2622
1098,2891,2425,2713,2617
1099,2897,2419,2690,2640
1100,2834,2482,2708,2622
1101,2895,2421,2727,2603
1102,2866,2450,2731,2599
1103,2850,2466,2716,2614
1104,2876,2440,2728,2602
1105,2861,2455,2711,2619
1106,2863,2453,2706,2624
1107,2851,2465,2704,2626
1108,2814,2502,2748,2582
1109,2846,2470,2722,2608
1110,2818,2498,2685,2645
1111,2867,2449,2696,2634
1112,2851,2465,2704,2626
1113,2849,2467,2723,2607
1114,2836,2480,2659,2671
1115,2810,2506,2699,2631
1116,2836,2480,2716,2614
1117,2849,2467,2691,2639
1118,2875,2441,2699,2631
1119,2824,2492,2681,2649
1120,2842,2474,2697,2633
1121,2912,2404,2734,2596
1122,2865,2451,2727,2603
1123,2809,2507,2696,2634
1124,2866,2450,2717,2613
1125,2812,2504,2730,2600
1126,2816,2500,2714,2616
1127,2808,2508,2738,2592
1128,2847,2469,2756,2574
1129,2835,2481,2732,2598
1130,2794,2522,2705,2625
1131,2836,2480,2749,2581
1132,2814,2502,2686,2644
1133,2846,2470,2684,2646
1134,2811,2505,2737,2593
1135,2850,2466,2731,2599
1136,2818,2498,2697,2633
1137,2862,2454,2753,2577
1138,2833,2483,2715,2615
1139,2870,2446,2766,2564
1140,2844,2472,2749,2581
1141,2819,2497,2697,2633
1142,2824,2492,2701,2629
1143,2861,2455,2724,2606
1144,2835,2481,2735,2595
1145,2855,2461,2741,2589
1146,2866,2450,2686,2644
1147,2846,2470,2738,2592
1148,2859,2457,2714,2616
1149,2862,2454,2741,2589
1150,2892,2424,2732,2598
1151,2808,2508,2760,2570
1152,2861,2455,2742,2588
1153,2823,2493,2712,2618
1154,2817,2499,2744,2586
1155,2832,2484,2730,2600
1156,2847,2469,2720,2610
1157,2820,2496,2734,2596
1158,2812,2504,2748,2582
1159,2816,2500,2747,2583
1160,2833,2483,2728,2602
1161,2842,2474,2723,2607
1162,2775,2541,2740,2590
1163,2860,2456,2739,2591
1164,2840,2476,2726,2604
1165,2812,2504,2739,2591
1166,2827,2489,2747,2583
1167,2810,2506,2745,2585
1168,2832,2484,2766,2564
1169,2825,2491,2733,2597
1170,2838,2478,2774,2556
1171,2797,2519,2745,2585
1172,2834,2482,2730,2600
1173,2816,2500,2732,2598
1174,2828,2488,2731,2599
1175,2832,2484,2777,2553
1176,2817,2499,2733,2597
1177,2825,2491,2739,2591
1178,2840,2476,2739,2591
1179,2799,2517,2771,2559
1180,2773,2543,2733,2597
1181,2814,2502,2761,2569
1182,2821,2495,2763,2567
1183,2832,2484,2758,2572
1184,2848,2468,2766,2564
1185,2808,2508,2749,2581
1186,2802,2514,2761,2569
1187,2829,2487,2738,2592
1188,2853,2463,2723,2607
1189,2839,2477,2734,2596
1190,2842,2474,2746,2584
1191,2822,2494,2738,2592
1192,2834,2482,2717,2613
1193,2845,2471,2745,2585
1194,2833,2483,2699,2631
1195,2827,2489,2701,2629
1196,2864,2452,2760,2570
1197,2820,2496,2750,2580
1198,2842,2474,2747,2583
1199,2829,2487,2741,2589
1200,2829,2487,2737,2593
1201,2807,2509,2720,2610
1202,2828,2488,2751,2579
1203,2835,2481,2730,2600
1204,2801,2515,2745,2585
1205,2848,2468,2711,2619
1206,2821,2495,2685,2645
1207,2860,2456,2729,2601
1208,2831,2485,2725,2605
1209,2818,2498,2717,2613
1210,2822,2494,2737,2593
1211,2846,2470,2698,2632
1212,2873,2443,2715,2615
1213,2855,2461,2727,2603
1214,2825,2491,2723,2607
1215,2815,2501,2684,2646
1216,2861,2455,2699,2631
1217,2813,2503,2695,2635
1218,2827,2489,2698,2632
1219,2838,2478,2684,2646
1220,2856,2460,2734,2596
1221,2846,2470,2707,2623
1222,2826,2490,2717,2613
1223,2811,2505,2736,2594
1224,2854,2462,2731,2599
1225,2832,2484,2701,2629
1226,2854,2462,2709,2621
1227,2873,2443,2714,2616
1228,2854,2462,2719,2611
1229,2830,2486,2721,2609
1230,2831,2485,2724,2606
1231,2858,2458,2731,2599
1232,2823,2493,2731,2599
1233,2822,2494,2717,2613
1234,2854,2462,2754,2576
1235,2839,2477,2734,2596
1236,2840,2476,2728,2602
1237,2824,2492,2711,2619
1238,2838,2478,2721,2609
1239,2835,2481,2724,2606
1240,2863,2453,2733,2597
1241,2841,2475,2696,2634
1242,2852,2464,2738,2592
1243,2835,2481,2719,2611
1244,2838,2478,2726,2604
1245,2820,2496,2729,2601
1246,2845,2471,2756,2574
1247,2834,2482,2718,2612
1248,2840,2476,2757,2573
1249,2837,2479,2741,2589
1250,2833,2483,2707,2623
1251,2821,2495,2704,2626
1252,2824,2492,2703,2627
1253,2852,2464,2705,2625
1254,2815,2501,2738,2592
1255,2821,2495,2755,2575
1256,2857,2459,2729,2601
1257,2866,2450,2687,2643
1258,2821,2495,2723,2607
1259,2835,2481,2735,2595
1260,2845,2471,2725,2605
1261,2846,2470,2735,2595
1262,2842,2474,2710,2620
1263,2822,2494,2719,2611
1264,2843,2473,2740,2590
1265,2800,2516,2724,2606
1266,2841,2475,2720,2610
1267,2803,2513,2699,2631
1268,2841,2475,2700,2630
1269,2867,2449,2707,2623
1270,2804,2512,2685,2645
1271,2801,2515,2727,2603
1272,2839,2477,2765,2565
1273,2864,2452,2743,2587
1274,2869,2447,2734,2596
1275,2841,2475,2705,2625
1276,2871,2445,2718,2612
1277,2812,2504,2730,2600
1278,2820,2496,2736,2594
1279,2800,2516,2739,2591
1280,2840,2476,2722,2608
1281,2826,2490,2712,2618
1282,2840,2476,2742,2588
1283,2856,2460,2721,2609
1284,2843,2473,2706,2624
1285,2802,2514,2699,2631
1286,2846,2470,2750,2580
1287,2848,2468,2712,2618
1288,2841,2475,2717,2613
1289,2831,2485,2692,2638
1290,2833,2483,2727,2603
1291,2880,2436,2735,2595
1292,2800,2516,2724,2606
1293,2849,2467,2749,2581
1294,2819,2497,2718,2612
1295,2797,2519,2713,2617
1296,2805,2511,2692,2638
1297,2845,2471,2710,2620
1298,2835,2481,2715,2615
1299,2851,2465,2703,2627
1300,2856,2460,2715,2615
1301,2849,2467,2711,2619
1302,2838,2478,2730,2600
1303,2843,2473,2737,2593
1304,2798,2518,2701,2629
1305,2807,2509,2745,2585
1306,2831,2485,2719,2611
1307,2816,2500,2719,2611
1308,2820,2496,2728,2602
1309,2827,2489,2727,2603
1310,2830,2486,2715,2615
1311,2808,2508,2729,2601
1312,2837,2479,2714,2616
1313,2857,2459,2745,2585
1314,2785,2531,2735,2595
1315,2788,2528,2701,2629
1316,2852,2464,2752,2578
1317,2872,2444,2752,2578
1318,2847,2469,2676,2654
1319,2817,2499,2725,2605
1320,2821,2495,2735,2595
1321,2826,2490,2771,2559
1322,2798,2518,2754,2576
1323,2835,2481,2712,2618
1324,2807,2509,2719,2611
1325,2821,2495,2703,2627
1326,2820,2496,2729,2601
1327,2845,2471,2738,2592
1328,2823,2493,2750,2580
1329,2821,2495,2723,2607
1330,2821,2495,2788,2542
1331,2857,2459,2702,2628
1332,2863,2453,2755,2575
1333,2833,2483,2731,2599
1334,2839,2477,2755,2575
1335,2822,2494,2718,2612
1336,2813,2503,2721,2609
1337,2846,2470,2729,2601
1338,2822,2494,2744,2586
1339,2847,2469,2724,2606
1340,2827,2489,2718,2612
1341,2784,2532,2697,2633
1342,2817,2499,2706,2624
1343,2828,2488,2726,2604
1344,2837,2479,2716,2614
1345,2830,2486,2707,2623
1346,2851,2465,2711,2619
1347,2818,2498,2723,2607
1348,2824,2492,2726,2604
1349,2851,2465,2691,2639
1350,2819,2497,2726,2604
1351,2827,2489,2705,2625
1352,2833,2483,2725,2605
1353,2838,2478,2713,2617
1354,2837,2479,2770,2560
1355,2845,2471,2733,2597
1356,2834,2482,2738,2592
1357,2850,2466,2738,2592
1358,2821,2495,2756,2574
1359,2825,2491,2739,2591
1360,2837,2479,2728,2602
1361,2813,2503,2761,2569
1362,2836,2480,2738,2592
1363,2832,2484,2724,2606
1364,2844,2472,2734,2596
1365,2841,2475,2684,2646
1366,2833,2483,2738,2592
1367,2838,2478,2733,2597
1368,2820,2496,2714,2616
1369,2849,2467,2735,2595
1370,2832,2484,2730,2600
1371,2848,2468,2742,2588
1372,2844,2472,2745,2585
1373,2865,2451,2727,2603
1374,2829,2487,2753,2577
1375,2877,2439,2718,2612
1376,2877,2439,2714,2616
1377,2844,2472,2755,2575
1378,2860,2456,2730,2600
1379,2817,2499,2686,2644
1380,2865,2451,2703,2627
1381,2833,2483,2717,2613
1382,2842,2474,2724,2606
1383,2872,2444,2744,2586
1384,2828,2488,2710,2620
1385,2893,2423,2731,2599
1386,2835,2481,2707,2623
1387,2808,2508,2737,2593
1388,2870,2446,2750,2580
1389,2838,2478,2704,2626
1390,2812,2504,2726,2604
1391,2831,2485,2734,2596
1392,2817,2499,2739,2591
1393,2834,2482,2697,2633
1394,2831,2485,2732,2598
1395,2798,2518,2735,2595
1396,2801,2515,2711,2619
1397,2818,2498,2749,2581
1398,2805,2511,2703,2627
1399,2806,2510,2713,2617
1400,2827,2489,2731,2599
1401,2827,2489,2753,2577
1402,2802,2514,2729,2601
1403,2818,2498,2719,2611
1404,2807,2509,2728,2602
1405,2819,2497,2739,2591
1406,2786,2530,2731,2599
1407,2810,2506,2743,2587
1408,2789,2527,2724,2606
1409,2814,2502,2744,2586
1410,2813,2503,2723,2607
1411,2825,2491,2743,2587
1412,2840,2476,2711,2619
1413,2831,2485,2698,2632
1414,2812,2504,2750,2580
1415,2842,2474,2720,2610
1416,2829,2487,2741,2589
1417,2854,2462,2720,2610
1418,2817,2499,2738,2592
1419,2814,2502,2743,2587
1420,2831,2485,2736,2594
1421,2809,2507,2730,2600
1422,2840,2476,2716,2614
1423,2814,2502,2721,2609
1424,2810,2506,2748,2582
1425,2853,2463,2770,2560
1426,2854,2462,2741,2589
1427,2820,2496,2718,2612
1428,2847,2469,2737,2593
1429,2821,2495,2715,2615
1430,2811,2505,2742,2588
1431,2830,2486,2721,2609
1432,2822,2494,2724,2606
1433,2858,2458,2797,2533
1434,2805,2511,2696,2634
1435,2843,2473,2732,2598
1436,2832,2484,2735,2595
1437,2803,2513,2725,2605
1438,2797,2519,2742,2588
1439,2844,2472,2736,2594
1440,2839,2477,2721,2609
1441,2825,2491,2710,2620
1442,2795,2521,2734,2596
1443,2805,2511,2736,2594
1444,2812,2504,2709,2621
1445,2826,2490,2737,2593
1446,2821,2495,2728,2602
1447,2844,2472,2737,2593
1448,2819,2497,2719,2611
1449,2845,2471,2724,2606
1450,2868,2448,2724,2606
1451,2816,2500,2703,2627
1452,2813,2503,2717,2613
1453,2807,2509,2741,2589
1454,2815,2501,2736,2594
1455,2816,2500,2714,2616
1456,2819,2497,2735,2595
1457,2842,2474,2750,2580
1458,2862,2454,2735,2595
1459,2836,2480,2726,2604
1460,2837,2479,2736,2594
1461,2789,2527,2756,2574
1462,2874,2442,2743,2587
1463,2822,2494,2737,2593
1464,2834,2482,2758,2572
1465,2836,2480,2712,2618
1466,2835,2481,2715,2615
1467,2840,2476,2702,2628
1468,2834,2482,2700,2630
1469,2834,2482,2749,2581
1470,2828,2488,2707,2623
1471,2844,2472,2730,2600
1472,2846,2470,2718,2612
1473,2854,2462,2716,2614
1474,2852,2464,2721,2609
1475,2844,2472,2690,2640
1476,2844,2472,2734,2596
1477,2854,2462,2716,2614
1478,2838,2478,2725,2605
1479,2856,2460,2753,2577
1480,2894,2422,2733,2597
1481,2836,2480,2721,2609
1482,2801,2515,2727,2603
1483,2845,2471,2686,2644
1484,2888,2428,2731,2599
1485,2872,2444,2744,2586
1486,2855,2461,2723,2607
1487,2850,2466,2719,2611
1488,2845,2471,2704,2626
1489,2857,2459,2710,2620
1490,2833,2483,2706,2624
1491,2871,2445,2694,2636
1492,2862,2454,2728,2602
1493,2805,2511,2703,2627
1494,2845,2471,2721,2609
1495,2854,2462,2698,2632
1496,2849,2467,2709,2621
1497,2868,2448,2702,2628
1498,2818,2498,2679,2651
1499,2858,2458,2676,2654
1500,2829,2487,2693,2637
1501,2866,2450,2734,2596
1502,2831,2485,2722,2608
1503,2823,2493,2731,2599
1504,2862,2454,2673,2657
1505,2798,2518,2716,2614
1506,2826,2490,2692,2638
1507,2852,2464,2728,2602
1508,2835,2481,2711,2619
1509,2869,2447,2735,2595
1510,2863,2453,2737,2593
1511,2879,2437,2732,2598
1512,2855,2461,2736,2594
1513,2872,2444,2712,2618
1514,2872,2444,2694,2636
1515,2878,2438,2703,2627
1516,2866,2450,2698,2632
1517,2901,2415,2683,2647
1518,2839,2477,2705,2625
1519,2839,2477,2696,2634
1520,2874,2442,2735,2595
1521,2856,2460,2705,2625
1522,2844,2472,2711,2619
1523,2865,2451,2718,2612
1524,2889,2427,2664,2666
1525,2837,2479,2684,2646
1526,2910,2406,2713,2617
1527,2855,2461,2694,2636
1528,2913,2403,2699,2631
1529,2872,2444,2702,2628
1530,2850,2466,2727,2603
1531,2828,2488,2706,2624
1532,2866,2450,2684,2646
1533,2817,2499,2736,2594
1534,2857,2459,2693,2637
1535,2872,2444,2717,2613
1536,2853,2463,2708,2622
1537,2875,2441,2705,2625
1538,2851,2465,2747,2583
1539,2906,2410,2703,2627
1540,2891,2425,2704,2626
1541,2831,2485,2701,2629
1542,2895,2421,2696,2634
1543,2847,2469,2695,2635
1544,2862,2454,2723,2607
1545,2872,2444,2729,2601
1546,2853,2463,2725,2605
1547,2825,2491,2713,2617
1548,2871,2445,2727,2603
1549,2831,2485,2687,2643
1550,2829,2487,2732,2598
1551,2842,2474,2691,2639
1552,2842,2474,2728,2602
1553,2868,2448,2748,2582
1554,2824,2492,2744,2586
1555,2817,2499,2729,2601
1556,2819,2497,2761,2569
1557,2827,2489,2692,2638
1558,2842,2474,2719,2611
1559,2831,2485,2685,2645
1560,2803,2513,2690,2640
1561,2850,2466,2698,2632
1562,2847,2469,2702,2628
1563,2831,2485,2667,2663
1564,2832,2484,2705,2625
1565,2831,2485,2707,2623
1566,2822,2494,2731,2599
1567,2853,2463,2716,2614
1568,2837,2479,2698,2632
1569,2845,2471,2779,2551
1570,2818,2498,2756,2574
1571,2850,2466,2713,2617
1572,2830,2486,2720,2610
1573,2822,2494,2714,2616
1574,2833,2483,2747,2583
1575,2874,2442,2749,2581
1576,2852,2464,2740,2590
1577,2836,2480,2735,2595
1578,2831,2485,2718,2612
1579,2821,2495,2747,2583
1580,2796,2520,2750,2580
1581,2848,2468,2716,2614
1582,2847,2469,2702,2628
1583,2831,2485,2715,2615
1584,2860,2456,2730,2600
1585,2808,2508,2711,2619
1586,2874,2442,2749,2581
1587,2827,2489,2748,2582
1588,2821,2495,2752,2578
1589,2810,2506,2699,2631
1590,2840,2476,2699,2631
1591,2852,2464,2706,2624
1592,2841,2475,2746,2584
1593,2831,2485,2750,2580
1594,2831,2485,2720,2610
1595,2817,2499,2731,2599
1596,2830,2486,2726,2604
1597,2833,2483,2710,2620
1598,2865,2451,2743,2587
1599,2820,2496,2717,2613
1600,2856,2460,2723,2607
1601,2874,2442,2691,2639
1602,2818,2498,2715,2615
1603,2840,2476,2721,2609
1604,2840,2476,2697,2633
1605,2839,2477,2725,2605
1606,2815,2501,2720,2610
1607,2795,2521,2722,2608
1608,2818,2498,2755,2575
1609,2827,2489,2756,2574
1610,2799,2517,2678,2652
1611,2834,2482,2741,2589
1612,2819,2497,2702,2628
1613,2838,2478,2753,2577
1614,2798,2518,2725,2605
1615,2801,2515,2723,2607
1616,2844,2472,2692,2638
1617,2817,2499,2772,2558
1618,2788,2528,2718,2612
1619,2812,2504,2702,2628
1620,2827,2489,2721,2609
1621,2856,2460,2715,2615
1622,2803,2513,2741,2589
1623,2811,2505,2743,2587
1624,2837,2479,2722,2608
1625,2850,2466,2750,2580
1626,2798,2518,2727,2603
1627,2784,2532,2713,2617
1628,2827,2489,2739,2591
1629,2829,2487,2753,2577
1630,2816,2500,2734,2596
1631,2832,2484,2743,2587
1632,2841,2475,2708,2622
1633,2820,2496,2749,2581
1634,2830,2486,2764,2566
1635,2839,2477,2710,2620
1636,2835,2481,2730,2600
1637,2816,2500,2746,2584
1638,2821,2495,2732,2598
1639,2784,2532,2765,2565
1640,2788,2528,2729,2601
1641,2818,2498,2734,2596
1642,2793,2523,2729,2601
1643,2840,2476,2784,2546
1644,2814,2502,2748,2582
1645,2842,2474,2758,2572
1646,2810,2506,2711,2619
1647,2842,2474,2721,2609
1648,2826,2490,2726,2604
1649,2819,2497,2751,2579
1650,2819,2497,2739,2591
1651,2835,2481,2770,2560
1652,2847,2469,2732,2598
1653,2780,2536,2738,2592
1654,2867,2449,2757,2573
1655,2827,2489,2736,2594
1656,2813,2503,2738,2592
1657,2865,2451,2745,2585
1658,2843,2473,2714,2616
1659,2821,2495,2730,2600
1660,2857,2459,2717,2613
1661,2832,2484,2735,2595
1662,2823,2493,2729,2601
1663,2833,2483,2730,2600
1664,2838,2478,2727,2603
1665,2828,2488,2742,2588
1666,2829,2487,2753,2577
1667,2828,2488,2728,2602
1668,2816,2500,2724,2606
1669,2805,2511,2748,2582
1670,2829,2487,2760,2570
1671,2836,2480,2701,2629
1672,2808,2508,2758,2572
1673,2819,2497,2730,2600
1674,2833,2483,2711,2619
1675,2803,2513,2721,2609
1676,2837,2479,2727,2603
1677,2844,2472,2736,2594
1678,2829,2487,2711,2619
1679,2821,2495,2714,2616
1680,2828,2488,2737,2593
1681,2859,2457,2733,2597
1682,2856,2460,2750,2580
1683,2853,2463,2711,2619
1684,2835,2481,2732,2598
1685,2830,2486,2722,2608
1686,2852,2464,2737,2593
1687,2834,2482,2734,2596
1688,2824,2492,2732,2598
1689,2862,2454,2733,2597
1690,2829,2487,2711,2619
1691,2830,2486,2750,2580
1692,2825,2491,2738,2592
1693,2817,2499,2726,2604
1694,2831,2485,2699,2631
1695,2836,2480,2725,2605
1696,2815,2501,2712,2618
1697,2821,2495,2740,2590
1698,2828,2488,2708,2622
1699,2800,2516,2718,2612
1700,2854,2462,2712,2618
1701,2871,2445,2721,2609
1702,2839,2477,2736,2594
1703,2814,2502,2760,2570
1704,2850,2466,2715,2615
1705,2850,2466,2725,2605
1706,2848,2468,2758,2572
1707,2844,2472,2728,2602
1708,2810,2506,2735,2595
1709,2817,2499,2758,2572
1710,2862,2454,2746,2584
1711,2819,2497,2737,2593
1712,2807,2509,2731,2599
1713,2852,2464,2759,2571
1714,2803,2513,2724,2606
1715,2807,2509,2778,2552
1716,2792,2524,2722,2608
1717,2841,2475,2743,2587
1718,2838,2478,2735,2595
1719,2834,2482,2739,2591
1720,2829,2487,2739,2591
1721,2801,2515,2718,2612
1722,2813,2503,2735,2595
1723,2827,2489,2736,2594
1724,2837,2479,2759,2571
1725,2850,2466,2793,2537
1726,2843,2473,2743,2587
1727,2833,2483,2742,2588
1728,2798,2518,2703,2627
1729,2811,2505,2741,2589
1730,2802,2514,2757,2573
1731,2841,2475,2731,2599
1732,2836,2480,2743,2587
1733,2841,2475,2739,2591
1734,2829,2487,2751,2579
1735,2801,2515,2719,2611
1736,2815,2501,2746,2584
1737,2818,2498,2739,2591
1738,2844,2472,2724,2606
1739,2817,2499,2748,2582
1740,2851,2465,2757,2573
1741,2790,2526,2744,2586
1742,2824,2492,2721,2609
1743,2810,2506,2754,2576
1744,2867,2449,2744,2586
1745,2830,2486,2705,2625
1746,2845,2471,2746,2584
1747,2835,2481,2702,2628
1748,2806,2510,2698,2632
1749,2829,2487,2704,2626
1750,2839,2477,2705,2625
1751,2806,2510,2721,2609
1752,2828,2488,2714,2616
1753,2826,2490,2738,2592
1754,2844,2472,2701,2629
1755,2834,2482,2715,2615
1756,2824,2492,2683,2647
1757,2883,2433,2718,2612
1758,2811,2505,2741,2589
1759,2823,2493,2694,2636
1760,2832,2484,2706,2624
1761,2811,2505,2754,2576
1762,2862,2454,2764,2566
1763,2787,2529,2740,2590
1764,2856,2460,2771,2559
1765,2838,2478,2776,2554
1766,2791,2525,2723,2607
1767,2834,2482,2707,2623
1768,2822,2494,2708,2622
1769,2848,2468,2738,2592
1770,2867,2449,2716,2614
1771,2843,2473,2686,2644
1772,2841,2475,2694,2636
1773,2819,2497,2718,2612
1774,2838,2478,2720,2610
1775,2857,2459,2717,2613
1776,2814,2502,2691,2639
1777,2807,2509,2727,2603
1778,2822,2494,2735,2595
1779,2824,2492,2736,2594
1780,2845,2471,2726,2604
1781,2887,2429,2748,2582
1782,2826,2490,2687,2643
1783,2849,2467,2713,2617
1784,2809,2507,2700,2630
1785,2824,2492,2696,2634
1786,2831,2485,2749,2581
1787,2825,2491,2719,2611
1788,2847,2469,2746,2584
1789,2864,2452,2732,2598
1790,2845,2471,2718,2612
1791,2868,2448,2774,2556
1792,2859,2457,2734,2596
1793,2826,2490,2726,2604
1794,2855,2461,2744,2586
1795,2819,2497,2721,2609
1796,2804,2512,2739,2591
1797,2813,2503,2719,2611
1798,2821,2495,2747,2583
1799,2806,2510,2713,2617
1800,2837,2479,2719,2611
1801,2822,2494,2708,2622
1802,2830,2486,2749,2581
1803,2816,2500,2748,2582
1804,2826,2490,2736,2594
1805,2849,2467,2751,2579
1806,2843,2473,2739,2591
1807,2829,2487,2695,2635
1808,2817,2499,2715,2615
1809,2791,2525,2728,2602
1810,2845,2471,2719,2611
1811,2838,2478,2738,2592
1812,2788,2528,2696,2634
1813,2844,2472,2716,2614
1814,2829,2487,2731,2599
1815,2820,2496,2699,2631
1816,2853,2463,2719,2611
1817,2828,2488,2721,2609
1818,2863,2453,2719,2611
1819,2800,2516,2705,2625
1820,2830,2486,2735,2595
1821,2845,2471,2718,2612
1822,2812,2504,2687,2643
1823,2847,2469,2712,2618
1824,2819,2497,2699,2631
1825,2823,2493,2722,2608
1826,2837,2479,2763,2567
1827,2858,2458,2769,2561
1828,2847,2469,2731,2599
1829,2858,2458,2749,2581
1830,2842,2474,2757,2573
1831,2843,2473,2711,2619
1832,2844,2472,2738,2592
1833,2878,2438,2707,2623
1834,2853,2463,2707,2623
1835,2841,2475,2696,2634
1836,2834,2482,2719,2611
1837,2840,2476,2675,2655
1838,2814,2502,2724,2606
1839,2832,2484,2710,2620
1840,2860,2456,2744,2586
1841,2817,2499,2730,2600
1842,2843,2473,2700,2630
1843,2826,2490,2715,2615
1844,2860,2456,2736,2594
1845,2823,2493,2704,2626
1846,2841,2475,2747,2583
1847,2834,2482,2749,2581
1848,2850,2466,2764,2566
1849,2814,2502,2718,2612
1850,2819,2497,2733,2597
1851,2814,2502,2731,2599
1852,2851,2465,2726,2604
1853,2867,2449,2738,2592
1854,2840,2476,2727,2603
1855,2824,2492,2746,2584
1856,2833,2483,2732,2598
1857,2868,2448,2722,2608
1858,2861,2455,2697,2633
1859,2840,2476,2732,2598
1860,2866,2450,2685,2645
1861,2846,2470,2728,2602
1862,2818,2498,2703,2627
1863,2825,2491,2710,2620
1864,2776,2540,2747,2583
1865,2842,2474,2704,2626
1866,2831,2485,2692,2638
1867,2844,2472,2690,2640
1868,2836,2480,2718,2612
1869,2861,2455,2718,2612
1870,2841,2475,2719,2611
1871,2873,2443,2737,2593
1872,2866,2450,2719,2611
1873,2840,2476,2713,2617
1874,2844,2472,2702,2628
1875,2832,2484,2723,2607
1876,2830,2486,2711,2619
1877,2839,2477,2706,2624
1878,2839,2477,2666,2664
1879,2845,2471,2735,2595
1880,2830,2486,2733,2597
1881,2846,2470,2749,2581
1882,2825,2491,2725,2605
1883,2843,2473,2709,2621
1884,2832,2484,2736,2594
1885,2847,2469,2705,2625
1886,2835,2481,2721,2609
1887,2884,2432,2737,2593
1888,2819,2497,2685,2645
1889,2889,2427,2726,2604
1890,2853,2463,2706,2624
1891,2824,2492,2712,2618
1892,2820,2496,2719,2611
1893,2851,2465,2714,2616
1894,2853,2463,2709,2621
1895,2855,2461,2715,2615
1896,2836,2480,2719,2611
1897,2863,2453,2709,2621
1898,2841,2475,2717,2613
1899,2849,2467,2717,2613
1900,2816,2500,2732,2598
1901,2824,2492,2724,2606
1902,2842,2474,2705,2625
1903,2841,2475,2700,2630
1904,2830,2486,2707,2623
1905,2791,2525,2685,2645
1906,2858,2458,2726,2604
1907,2840,2476,2722,2608
1908,2844,2472,2706,2624
1909,2855,2461,2701,2629
1910,2839,2477,2720,2610
1911,2820,2496,2706,2624
1912,2855,2461,2721,2609
1913,2853,2463,2691,2639
1914,2824,2492,2730,2600
1915,2842,2474,2739,2591
1916,2847,2469,2728,2602
1917,2855,2461,2680,2650
1918,2865,2451,2726,2604
1919,2840,2476,2711,2619
1920,2849,2467,2731,2599
1921,2827,2489,2706,2624
1922,2823,2493,2686,2644
1923,2836,2480,2708,2622
1924,2804,2512,2684,2646
1925,2773,2543,2699,2631
1926,2818,2498,2724,2606
